frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
270,1.513483,0.424255,1.465487,175.9866,0.104701,117.988,0,64.371,3.0000
271,1.590535,0.469389,1.461550,176.4470,0.109039,117.522,0,64.685,3.0000
272,1.490284,0.370707,1.469346,177.0322,0.117759,118.184,0,64.442,3.0000
273,1.609892,0.364644,1.495094,168.2514,0.121728,112.578,1,64.598,3.0000
274,1.464418,0.386957,1.526550,162.5073,0.121474,104.616,0,64.717,3.0000
275,1.555398,0.490735,1.544615,166.7680,0.118092,100.624,1,65.459,3.0000
276,1.299046,0.341843,1.549746,173.9279,0.107695,101.852,0,64.037,3.0000
277,1.274705,0.347061,1.552923,179.6770,0.095579,100.873,0,64.508,3.0000
278,1.733348,0.419633,1.560328,179.0852,0.095176,100.655,1,64.371,3.0000
279,1.690404,0.580958,1.574155,174.1136,0.094308,98.687,1,65.117,3.0000
280,1.197529,0.426547,1.581475,169.8379,0.102417,103.024,2,64.339,3.0000
281,1.598054,0.351756,1.576848,165.9339,0.112551,103.189,0,64.515,3.0000
282,1.396996,0.427508,1.575710,168.6276,0.111746,100.526,1,64.713,3.0000
283,1.905997,0.574016,1.578060,177.3666,0.096516,99.807,1,65.545,3.1733
284,1.736036,0.391746,1.570189,177.6964,0.094537,99.280,1,64.604,3.0000
285,1.824205,0.441077,1.564932,175.4762,0.094266,101.345,0,65.143,3.0000
286,1.667828,0.424872,1.565047,176.6088,0.096075,104.230,0,64.172,3.0000
287,1.842962,0.501192,1.566756,178.8548,0.102576,107.533,1,64.590,3.0000
288,1.678864,0.369750,1.576443,174.0440,0.113771,103.524,0,64.542,3.0000
289,1.294371,0.422558,1.586530,169.1180,0.105818,89.077,1,64.802,3.0000
290,1.578496,0.393605,1.568782,169.2574,0.129376,92.408,1,64.193,3.0000
291,1.344293,0.465166,1.547374,167.4230,0.160547,99.926,1,64.589,3.0019
292,1.610578,0.421585,1.543278,161.7481,0.185857,110.028,1,64.427,5.8089
293,1.813698,0.424752,1.540016,160.6368,0.199041,118.274,1,64.942,3.2939
294,1.868486,0.522241,1.533931,161.3913,0.208689,131.888,0,64.332,5.1855
295,1.558973,0.573787,1.534239,159.8963,0.209542,138.617,0,64.425,3.0000
296,1.928434,0.515653,1.546751,159.6757,0.208342,135.497,0,64.537,4.0571
297,1.667110,0.451439,1.567688,156.0880,0.211706,133.043,0,65.356,3.0000
298,1.991315,0.507154,1.556023,163.3689,0.208381,134.632,0,64.373,3.0000
299,1.799159,0.399175,1.540991,170.4156,0.204374,136.876,0,64.876,3.0000
300,2.027973,0.500768,1.520934,176.5239,0.199579,134.344,0,64.490,3.0000
301,1.672909,0.533778,1.506114,176.6703,0.187596,133.059,0,64.783,3.0000
302,1.997803,0.625812,1.490776,167.1072,0.165982,126.966,0,64.377,3.0000
303,1.867650,0.414568,1.473773,160.8407,0.144739,127.122,0,64.610,3.0000
304,1.973742,0.375499,1.458063,152.1044,0.120472,125.013,0,64.428,3.0000
305,1.632480,0.352931,1.432937,156.1252,0.116238,122.995,0,65.599,3.0000
306,1.985010,0.491005,1.424198,157.5112,0.105458,111.614,0,64.308,3.0000
307,1.654080,0.421784,1.413048,156.1775,0.094790,106.557,1,64.721,3.0000
308,2.002471,0.466306,1.415641,149.1427,0.085227,108.494,0,63.933,3.0000
309,1.721176,0.450907,1.435490,147.4521,0.086634,103.813,1,65.237,3.0000
310,2.020106,0.476442,1.453885,148.1221,0.092067,99.835,1,64.354,3.0000
311,1.677231,0.380906,1.480874,155.9894,0.101650,100.678,2,64.825,3.0000
312,2.024833,0.340781,1.518880,157.9501,0.097043,101.610,0,64.367,3.0000
313,1.687348,0.444223,1.550068,152.5758,0.087706,99.656,0,64.998,3.0000
314,2.036308,0.557950,1.579725,151.1556,0.083807,101.130,0,63.933,3.0000
315,1.696125,0.509583,1.613359,152.4290,0.084688,99.122,0,64.938,3.0000
